id,main_train_pts,aux_train_pts,relatedness,s_a,s_b,single_task,train_seed,validation-1/loss
rank-3-09e1f779cbd34d02b0c1dabfd94b907f,400,400,0.25,0.03981071705534973,0.01,False,1,1.0825262069702148
rank-3-7e9e6a748c784f67b02541a02cd22ebb,400,400,0.0,10.0,10.0,False,2,0.4999927878379822
rank-3-a6de13d5e8b84e86a463587f4a284700,400,400,0.5,0.03981071705534973,0.03981071705534973,True,4,1.0607151985168457
rank-3-e332afe9573b4cfda8257252b3e32686,400,400,0.0,0.6309573444801929,0.15848931924611134,False,3,0.4075279533863068
rank-3-5482be19ee3c47ed803c132406ab66d7,400,400,0.5,10.0,0.6309573444801929,True,1,0.4628543853759766
rank-3-835f8f73642b4c9980ca9e643bb91cab,100,100,0.75,2.51188643150958,0.01,False,2,0.8733370304107666
rank-3-8e201c6bc57346d8b6957370c4b5341c,400,400,0.0,0.03981071705534973,0.15848931924611134,True,4,1.0607151985168457
rank-3-90b0e7b8bdc94a27aebb6ab40f65fb0b,400,400,0.0,2.51188643150958,10.0,False,2,0.4955669939517975
rank-3-8d28f1d90b974ab3819fad3a77c761ca,400,400,0.25,0.6309573444801929,0.03981071705534973,True,3,0.4080098867416382
rank-3-ac972c43af114be4bd06e295e28d07b1,100,100,0.0,10.0,0.15848931924611134,True,1,0.9839550256729126
rank-3-65cb5a8831144b7a836a8db73996b18c,400,400,1.0,0.01,10.0,False,1,1.181830883026123
rank-3-3f105b890e884fb38fb6cc6ee84889f6,400,400,0.75,0.01,2.51188643150958,False,2,1.1545298099517822
rank-3-5bbc344eff10455886b0917253f22b21,400,400,0.75,2.51188643150958,0.01,False,0,0.4655740857124329
rank-3-cca1c2c5b6474c2aa91702bebab83e95,400,400,0.5,0.15848931924611134,2.51188643150958,True,0,0.7327232360839844
rank-3-f6c7ae775cf14d7fa39a03ea9cb321bf,100,100,0.25,10.0,0.15848931924611134,False,2,0.8595653772354126
rank-3-d02d1ba0fce846b5b0f601df65dc7bfd,100,100,0.5,2.51188643150958,0.15848931924611134,True,2,0.8609997034072876
rank-3-8937e33541e443b0879fb8ffc4ab4c15,100,100,0.5,2.51188643150958,0.01,True,1,0.9745811223983764
rank-3-da29f2c04fa546c19a1e847c623afea3,400,400,0.25,0.15848931924611134,0.01,False,3,0.6542173027992249
rank-3-c1f73d5b2c5742758790e0ad47c495e2,400,400,0.75,0.03981071705534973,0.6309573444801929,False,0,1.0918948650360107
rank-3-73d3f0eec84b44b285c2b83d9c6cd94f,100,100,0.0,0.6309573444801929,0.01,True,0,1.0080751180648804
rank-3-0ed1f0df8d7e45bd8b9dcab926628d59,100,100,0.25,0.03981071705534973,10.0,False,0,1.238297700881958
rank-3-0bd749eb01c24ee996bdd174c4fa9b78,100,100,0.0,0.6309573444801929,0.15848931924611134,True,4,0.9492802619934082
rank-3-086237abddf64f14b8e837f08379330c,100,100,0.75,10.0,0.15848931924611134,False,4,0.9188332557678224
rank-3-3faca7d4c7e344b6bd961fabc4cd44b3,100,100,0.5,2.51188643150958,0.15848931924611134,False,4,0.9405493736267091
rank-3-6fc92fb1cd524d83a7d337ed4fb1b6b7,400,400,0.75,0.15848931924611134,10.0,True,2,0.701237678527832
rank-3-caf5c2adaa4a4c588da41e6b583194e2,100,100,0.75,2.51188643150958,2.51188643150958,False,1,0.9578339457511902
rank-3-bffe6ee1ed5c4112b9ca5374735f702a,400,400,0.0,10.0,10.0,False,4,0.41973876953125
rank-3-9984f1d19ad440deaf50a7b5459aa63c,400,400,0.75,10.0,0.15848931924611134,True,1,0.4628543853759766
rank-3-5b096ed40cbc4712ae7dfeb3aea79cf1,400,400,0.75,0.03981071705534973,0.6309573444801929,False,4,1.0430361032485962
rank-3-4c03d7392c3e4e9098113ed6767bce6f,100,100,0.5,0.15848931924611134,0.03981071705534973,False,0,1.0501685142517092
rank-3-0940a6ff97564de18cb1f8779a47c113,400,400,0.25,10.0,2.51188643150958,False,2,0.498647928237915
rank-3-6a3ae848e20943579b882b250cd6941e,100,100,0.25,0.01,2.51188643150958,True,1,1.2910971641540527
rank-3-62e69919351545c3a81bcfef9d080f1b,100,100,0.0,0.15848931924611134,2.51188643150958,True,0,1.0506173372268677
rank-3-400aa6be46744863acf9b3673448f498,100,100,0.75,0.03981071705534973,0.01,False,4,1.2148542404174805
rank-3-b960598c5c0c4356b66f2c792bfa8f23,400,400,0.25,0.15848931924611134,2.51188643150958,True,0,0.7327232360839844
rank-3-3b3750b0d3d54799bef59779ff2ddb56,400,400,0.5,0.6309573444801929,0.15848931924611134,False,2,0.581741213798523
rank-3-12d66103febe45868355242ae7537b37,400,400,1.0,0.15848931924611134,0.01,False,4,0.6817060708999634
rank-3-42863b95257e4f2dbb61c5f955755c9f,100,100,0.5,0.6309573444801929,0.01,True,0,1.0080751180648804
rank-3-29facdf3d61043bb81d2cb62ccced8d1,100,100,0.75,0.01,0.01,False,3,1.2900830507278442
rank-3-060d134461944e6790fcce0ae11dcd7f,400,400,1.0,0.6309573444801929,2.51188643150958,True,3,0.4080098867416382
rank-3-c21fb0f2439848babed39e85afaa7de2,400,400,1.0,0.6309573444801929,10.0,True,1,0.4765684902667999
rank-3-c4220d45468c439f968bddf8983e3a4b,400,400,1.0,0.01,0.6309573444801929,True,3,1.1952112913131714
rank-3-6454507985c24d979a6ff29e9f19593e,100,100,1.0,10.0,2.51188643150958,False,1,0.9273974895477296
rank-3-c7f34bf9c4ff4bf6aa7b98ad2ead4a44,400,400,1.0,0.6309573444801929,0.15848931924611134,True,1,0.4765684902667999
rank-3-dc608a416e5d4cfb93135e6dd30c63f1,100,100,0.75,0.01,2.51188643150958,False,2,1.319333791732788
rank-3-1ad6cca4b54744658280fb83c49ddbbf,100,100,0.0,0.03981071705534973,0.03981071705534973,False,3,1.2214977741241455
rank-3-417c447cc31445efa7b8b0f81aabff84,100,100,0.25,0.15848931924611134,0.6309573444801929,False,1,1.025309681892395
rank-3-7211cebe96fd44e8a7e1e195aad7dd9e,400,400,0.5,0.6309573444801929,10.0,True,2,0.5769748687744141
rank-3-cf7800d3e1454c31bba25539d287404f,400,400,0.25,0.03981071705534973,0.01,True,1,1.083601713180542
rank-3-a6973925deb747b3960ea3ae109844da,100,100,0.75,0.15848931924611134,0.6309573444801929,False,0,1.0314962863922121
rank-3-76ba45563ea44e42b814bd66a41a69e6,400,400,0.0,0.15848931924611134,10.0,False,1,0.7235230207443237
rank-3-94fa3a57d72341909a4dbd167bd3f119,100,100,0.5,0.01,10.0,True,2,1.3248023986816406
rank-3-e55bc2f9d96045c0b03fc6f3b77b9969,100,100,0.25,2.51188643150958,10.0,False,4,0.9530842304229736
rank-3-b497de4d16d54f189e5c3f12b3f19c34,100,100,0.75,0.01,0.01,False,0,1.3120105266571045
rank-3-d439457362c04b4981f6c996128ebbd9,400,400,0.0,0.01,0.01,False,0,1.194727659225464
rank-3-580ea3287d8f4e9ea771dd0d7641f6a7,400,400,0.25,0.6309573444801929,0.6309573444801929,False,1,0.4866863489151001
rank-3-a669a82a782f4cc78104c062ae4fe9ff,100,100,0.25,2.51188643150958,0.15848931924611134,True,0,0.9789735674858092
rank-3-bdca107bbbda49b18751bfb261a1d196,100,100,0.25,0.6309573444801929,2.51188643150958,False,3,0.9953941106796264
rank-3-7266947c66d248e692532c46ba1d7874,100,100,1.0,10.0,10.0,True,0,0.979797899723053
rank-3-1ed9a3e7805941288897d2a81920c8f3,100,100,0.0,0.03981071705534973,0.01,True,4,1.217175006866455
rank-3-d3e61c2ef4be41a29aa9c2de4bd4601b,400,400,1.0,2.51188643150958,0.03981071705534973,False,2,0.4955033659934998
rank-3-d7a77e942856411f92df825074b108ff,100,100,0.0,0.6309573444801929,2.51188643150958,False,4,0.9617359638214112
rank-3-3fe05b14f7cf42239427b11fbd6cdba8,100,100,0.25,0.6309573444801929,2.51188643150958,False,2,0.9072778224945068
rank-3-9603064f6f9e41cd9c7c3c701e524a70,400,400,0.75,2.51188643150958,2.51188643150958,False,2,0.4799181818962097
rank-3-53de12cec7c64b02bf3a18f2f467fcb3,100,100,0.5,0.15848931924611134,0.6309573444801929,True,4,0.9542213678359984
rank-3-5a42e322bfad40db9b06170d8237fb7e,100,100,0.0,10.0,0.03981071705534973,False,1,0.994238018989563
rank-3-633d6e5ad6ec440e8a0a6bccbe19d3e3,100,100,0.25,10.0,0.03981071705534973,False,4,0.9454978108406068
rank-3-2853ed159b70432d9c0b9aab1a569645,400,400,0.25,0.15848931924611134,0.15848931924611134,False,0,0.7354969978332521
rank-3-06f8b9ba235d475c9ca203ee2e2e3a7b,100,100,0.25,0.15848931924611134,0.01,False,3,1.0541000366210938
rank-3-99c16668f80d4dad9d92d281482d8fc1,400,400,0.75,0.6309573444801929,0.6309573444801929,False,0,0.5280815362930298
rank-3-11e5ca3b781047f69a08422803c453f2,100,100,0.75,10.0,10.0,False,2,0.853074312210083
rank-3-862ecb64b3af4262a2c92b79e1105993,100,100,0.25,0.6309573444801929,0.6309573444801929,False,2,0.906391978263855
rank-3-c9d0e063f78a483a98dd86ea245e19c6,400,400,0.0,0.6309573444801929,2.51188643150958,False,2,0.58006751537323
rank-3-40962c3f4a46456691064c2b4c3cd73e,400,400,0.5,0.15848931924611134,0.03981071705534973,True,0,0.7327232360839844
rank-3-efd0e3135ec1407aaa89b891f5e7f8b6,400,400,1.0,0.6309573444801929,0.15848931924611134,True,2,0.5769748687744141
rank-3-1487183667d4468fac5aa0ef3f8fec3c,400,400,0.75,0.6309573444801929,10.0,False,1,0.4839043617248535
rank-3-3a319a35b17f46a1a3c33a288b3529cd,100,100,0.0,2.51188643150958,0.01,True,4,0.9393222332000732
rank-3-51a6138bbb994585b6d3f57a501f687b,400,400,0.5,10.0,2.51188643150958,True,1,0.4628543853759766
rank-3-68424fc3ac864b5b8c5454422006a714,400,400,0.0,2.51188643150958,0.03981071705534973,False,2,0.4971534907817841
rank-3-03002f3cc5df4ddbadc0e982ae392098,100,100,0.25,0.15848931924611134,0.03981071705534973,True,2,0.965479612350464
rank-3-1c3d1a5dc65b49f681244005f748fcfc,100,100,0.5,0.03981071705534973,0.6309573444801929,False,4,1.2177504301071167
rank-3-c385af977c664974b72406373f4517e3,400,400,0.5,10.0,0.6309573444801929,True,4,0.41514140367507935
rank-3-4b913696de3948138e50c4b1c8a544e1,100,100,1.0,0.01,10.0,True,3,1.293684482574463
rank-3-9f29c46231184c85b82245b1e7e6bd08,400,400,0.25,0.01,0.6309573444801929,True,2,1.1668424606323242
rank-3-6146f395970148d590d1405259d9a91f,400,400,0.5,0.03981071705534973,0.6309573444801929,False,1,1.0733720064163208
rank-3-d7b355f31863420bb3e030b41d52ccae,100,100,0.25,10.0,2.51188643150958,False,2,0.8621997833251953
rank-3-c0a87d999a04401a8c9e6adf771489a6,100,100,1.0,0.15848931924611134,0.15848931924611134,False,1,1.0005336999893188
rank-3-32cfa2a8f7db4477a542f90b3a05bf0d,100,100,0.5,0.15848931924611134,0.03981071705534973,True,2,0.965479612350464
rank-3-2f7c6a2852df44a8addef369a87037e6,400,400,0.25,0.03981071705534973,2.51188643150958,False,3,1.0450564622879028
rank-3-54e0ad05cb014505858ec0bf52da7a91,400,400,1.0,0.6309573444801929,0.03981071705534973,False,2,0.5691769123077393
rank-3-68f83b7b5c444f4fbc72e6fe60535278,100,100,0.75,2.51188643150958,0.01,True,2,0.8609997034072876
rank-3-977dacf6be514802817e891bfe47b1b3,400,400,0.75,2.51188643150958,0.15848931924611134,True,3,0.450970470905304
rank-3-a57482b8c2ca4cd6b43f068c7f1a883c,400,400,0.75,10.0,2.51188643150958,False,4,0.4155101180076599
rank-3-acaca70d7ce245fa93ee78c53a53c99a,400,400,0.5,10.0,0.03981071705534973,True,0,0.4412503838539124
rank-3-40e18576ae89484c98378fa3cbd34efc,400,400,1.0,0.03981071705534973,0.03981071705534973,True,1,1.083601713180542
rank-3-1521633aff414c3284d91f0e34562e22,100,100,0.75,0.03981071705534973,2.51188643150958,False,2,1.1962463855743408
rank-3-0cc5623b9467418cb2738eb98b4fd13a,100,100,0.25,0.6309573444801929,2.51188643150958,True,1,0.978434920310974
rank-3-ebe5ddde8bbe4203937fccb268cb6828,100,100,0.25,0.01,0.6309573444801929,True,0,1.318274974822998
rank-3-f9cc915a3f0d491d91da5f7b45900a28,100,100,0.0,0.01,0.03981071705534973,True,4,1.3326163291931152
rank-3-fc99234704764e808dbd38b896584c91,100,100,0.0,0.03981071705534973,0.15848931924611134,False,2,1.2115254402160645
rank-3-5005aca73315426a98cf5253076b5bd6,100,100,1.0,2.51188643150958,10.0,True,4,0.9393222332000732
rank-3-74a17a30f26648a4af335ed7a7fa116f,400,400,0.5,2.51188643150958,0.01,False,2,0.5023993253707886
rank-3-2632200376c141609691fd7cedbbbe78,100,100,0.0,0.6309573444801929,0.15848931924611134,True,0,1.0080752372741701
rank-3-13b242b8f1454e55b930ba40f44ec117,400,400,0.75,2.51188643150958,0.6309573444801929,False,0,0.4458849430084229
rank-3-45986d0661ad4d998e43dd0beb65b1b0,400,400,1.0,0.03981071705534973,0.6309573444801929,True,0,1.1184749603271484
rank-3-f60f4152d8af42edb610ea7df859e621,100,100,0.25,10.0,0.6309573444801929,True,1,0.9839549064636229
rank-3-4e30f91e5583410ba4d294359014d981,100,100,0.25,0.6309573444801929,0.6309573444801929,True,4,0.9492802619934082
rank-3-6074f9a83dcf4e23b7c2fbd4e57d4042,100,100,0.5,0.6309573444801929,10.0,True,3,1.0076265335083008
rank-3-9ce86976ed9d409fbca4baae2aecd1b1,100,100,0.25,10.0,10.0,False,3,0.9514957666397096
rank-3-8aa5fe4176284878a16d531893b2152d,100,100,1.0,2.51188643150958,0.03981071705534973,False,3,0.956964373588562
rank-3-edd95697fc2943fa8830c070bc786639,400,400,0.5,0.03981071705534973,0.03981071705534973,True,3,1.0524075031280518
rank-3-9ae965e8ea704940a4b9e6851a5eaeee,400,400,0.25,0.03981071705534973,0.6309573444801929,True,0,1.1184749603271484
rank-3-803a874e58b0411d8cd356d91ed431d6,400,400,1.0,2.51188643150958,10.0,True,1,0.4799598455429077
rank-3-e92b48690d1d45d29c410042ee9526f8,100,100,0.25,0.03981071705534973,2.51188643150958,False,4,1.2188947200775146
rank-3-f3db1991f2d944128a1b07fbfafe3388,100,100,0.0,0.03981071705534973,10.0,True,4,1.217175006866455
rank-3-b2bde3b2be3f46e8948437500da94046,100,100,0.25,0.15848931924611134,0.03981071705534973,True,4,0.9542213678359984
rank-3-c0045a0c13c14f87b468afeadbf659b4,400,400,1.0,0.6309573444801929,10.0,False,0,0.5079907178878784
rank-3-aaf2c6babf50439caf7b05f1d257067b,400,400,0.5,0.01,0.15848931924611134,True,2,1.1668424606323242
rank-3-4d5d2c521a454783a76cde85f12d75ef,100,100,1.0,0.15848931924611134,0.6309573444801929,False,2,0.9013617038726808
rank-3-16a908ae098642919abd075a19efc557,400,400,0.5,0.03981071705534973,2.51188643150958,False,1,1.068535089492798
rank-3-09a097d4d27440368f196ecf57798492,400,400,0.0,0.6309573444801929,0.03981071705534973,False,3,0.4098622798919678
rank-3-ebde54f9dfed46abbc1e3d9e8378ae27,100,100,0.25,0.01,0.03981071705534973,True,3,1.293684482574463
rank-3-4d4abe28469b48a79d04375045233e4e,400,400,0.5,0.03981071705534973,0.6309573444801929,True,1,1.083601713180542
rank-3-48cc6dc6e76b45f5895a10ea9ba1ff84,400,400,0.5,0.03981071705534973,0.03981071705534973,False,0,1.1092407703399658
rank-3-5de1cec07a3c46ba932d67c8a9d5a2f2,400,400,0.0,0.6309573444801929,0.6309573444801929,True,3,0.4080098867416382
rank-3-a821bf3c1d5e435397d12d90eb6690c5,100,100,0.0,0.6309573444801929,0.6309573444801929,True,2,0.9068228006362916
rank-3-73cf0ab4b7474b5aa5b76f12b40e1180,400,400,0.5,0.15848931924611134,0.15848931924611134,False,1,0.7170974612236023
rank-3-ef70a6c1625347109b0dba483f93579f,100,100,0.5,0.6309573444801929,0.03981071705534973,False,0,1.0100133419036863
rank-3-c792cbdd285442fcae227e95b54da17b,100,100,0.25,0.01,2.51188643150958,True,4,1.3326163291931152
rank-3-13d8135e31724ceda05041ac67d33209,400,400,0.5,2.51188643150958,10.0,False,4,0.4614195227622986
rank-3-492716071d5442549658a38bec0f9d62,100,100,0.75,0.15848931924611134,0.6309573444801929,False,3,1.0385676622390747
rank-3-3aa2be3bf9a04c82af17e4742d8d1d6a,400,400,0.25,2.51188643150958,0.15848931924611134,False,0,0.4675394296646118
rank-3-667ff11b67f94619a5970ab68043ea39,100,100,0.5,0.01,0.03981071705534973,True,1,1.2910971641540527
rank-3-0eefdc3dd853425593edf6f28918edb9,400,400,0.5,0.03981071705534973,0.15848931924611134,True,1,1.083601713180542
rank-3-36f67021a83d4ad692bfe15a0ede4d52,400,400,0.75,0.15848931924611134,0.03981071705534973,True,3,0.648321270942688
rank-3-5c05175cc77e4266bd55078af8ae7654,100,100,0.5,2.51188643150958,0.01,True,3,0.967782735824585
rank-3-dd33995401324895aad5ae4ee0b00d13,100,100,0.25,0.15848931924611134,10.0,True,1,1.0259313583374023
rank-3-ee2fbd23d5a244f5b20cb016a1d66a84,100,100,0.75,2.51188643150958,2.51188643150958,True,1,0.9745811223983764
rank-3-c1d5a4a241984d1aa702dc75b0b48fa4,100,100,0.75,0.6309573444801929,0.01,True,4,0.9492802619934082
rank-3-da0fe5d13f8644119cb7900e5f4956fc,100,100,0.5,0.6309573444801929,0.03981071705534973,False,4,0.9616039991378784
rank-3-c0eae4fa38cb4dac975f2d98d06fa717,100,100,1.0,0.01,0.01,False,1,1.2886511087417605
rank-3-abcb4167a7fa42fbaa135ba42012f83c,100,100,0.25,10.0,0.6309573444801929,False,2,0.8623169064521791
rank-3-75ba6bcbd0cc492492545d3b09510121,100,100,0.0,2.51188643150958,0.6309573444801929,True,4,0.9393222332000732
rank-3-61847554b0bb4c8bab0758fa32a51683,400,400,0.5,2.51188643150958,2.51188643150958,True,2,0.4922846853733063
rank-3-2abc411ed93a447789e9f9b8fa737046,100,100,0.0,0.01,10.0,True,2,1.3248023986816406
rank-3-a6d4e9e7907a4bb191d60a4857350072,400,400,0.75,0.15848931924611134,0.03981071705534973,False,4,0.6719412803649902
rank-3-d89a32e4ff2d45898d8e893295741d38,100,100,0.75,10.0,2.51188643150958,False,1,0.96351420879364
rank-3-3bd3b18bcf994ccfbe743c4f54d0f81b,400,400,0.75,0.03981071705534973,10.0,False,0,1.092533826828003
rank-3-0294637b26aa4c038142961a44779324,100,100,1.0,2.51188643150958,0.15848931924611134,False,1,0.926116943359375
rank-3-d3b09a4180994dd9a472cbc99df639d5,400,400,1.0,0.6309573444801929,0.01,False,2,0.5837885141372681
rank-3-178bfe14170e43798370d975a713ddc2,400,400,1.0,2.51188643150958,0.15848931924611134,True,0,0.4646142721176148
rank-3-b9eefc375d174eb694628321d130713c,400,400,0.5,2.51188643150958,0.15848931924611134,False,0,0.4538179636001587
rank-3-85847c2a6ece426298301bf4f2432d5f,400,400,0.0,10.0,0.6309573444801929,False,0,0.4555730223655701
rank-3-56a4457f70434799ab6baf1fb21af51f,100,100,0.5,2.51188643150958,10.0,True,4,0.9393221139907836
rank-3-7766b5772e71478c889f3d6e2e92ed11,400,400,0.75,2.51188643150958,0.03981071705534973,True,1,0.4799598455429077
rank-3-697ef0dfb432468db94ce06b73f00166,100,100,1.0,10.0,0.03981071705534973,False,2,0.8360995054244995
rank-3-bc80a0e2298f4838afb8b1655f0d1892,400,400,0.0,0.01,0.15848931924611134,True,2,1.1668424606323242
rank-3-a19abd43a2c84694a7f08be52a35c4e6,100,100,0.0,0.03981071705534973,0.15848931924611134,True,2,1.2073155641555786
rank-3-184edece35e34910a86db6a07653d378,100,100,0.25,0.01,0.15848931924611134,True,0,1.318274974822998
rank-3-83d2fc3305324d7d8a1470de1ed2819c,400,400,0.25,0.15848931924611134,10.0,False,3,0.6451618671417236
rank-3-e6a6a28e43f44e96aa7d237413e0de68,100,100,0.0,0.03981071705534973,0.6309573444801929,False,0,1.2442994117736816
rank-3-d2bab794b79d44a8a19e961afeed91df,400,400,0.0,0.6309573444801929,10.0,False,0,0.5525956153869629
rank-3-bc1aef565c4d45fa9c136919563fd29c,100,100,0.0,0.6309573444801929,0.01,False,0,1.0196492671966553
rank-3-fbb77fe077874cbfaf8a038ea8087ea8,400,400,0.25,2.51188643150958,10.0,True,2,0.4922846555709839
rank-3-5b255f5d2d3a4b3c96cc4df27f8a0b22,400,400,0.25,0.03981071705534973,0.15848931924611134,False,0,1.109062433242798
rank-3-0c1391bf4bfc409b947a86dd832e45a2,400,400,0.0,0.01,0.03981071705534973,True,4,1.1720339059829712
rank-3-7659a9ee2a454b85a90d587833a00512,400,400,0.25,0.15848931924611134,0.01,True,1,0.7102283835411072
rank-3-776da535962c4991a173beea3cbc66be,400,400,0.75,0.15848931924611134,0.6309573444801929,False,1,0.7019550204277039
rank-3-02246a9e2d2b4f54a7573783d099192d,100,100,0.5,10.0,0.01,False,3,0.9539455771446228
rank-3-43936132e7994a39b2c4c3f303f12f93,100,100,0.75,10.0,10.0,False,4,0.9130975008010864
rank-3-4ad0ba7de3684521bdb6ee14fea0bf50,100,100,0.75,0.15848931924611134,0.03981071705534973,True,2,0.965479612350464
rank-3-d428ee217af44669a4d36918bf61c60c,100,100,0.0,2.51188643150958,0.03981071705534973,True,4,0.9393222332000732
rank-3-1a77b4aa771c4084a7c7e4d9501c2ee8,400,400,0.25,0.6309573444801929,2.51188643150958,True,3,0.4080098867416382
rank-3-4aa1180998ad4d05b376517fb773c13d,400,400,0.25,2.51188643150958,2.51188643150958,False,2,0.4955400228500366
rank-3-66792cd43f39482fb5302c692bee8bcd,400,400,0.0,10.0,0.01,True,1,0.4628543555736542
rank-3-127abb0f1ed849e9b4f1262524bbacd3,100,100,0.5,2.51188643150958,0.6309573444801929,True,2,0.8609997034072876
rank-3-7517443f2585469d99c8150ee99fb912,400,400,0.5,0.6309573444801929,0.01,False,1,0.4756678938865662
rank-3-3de31b20152b4d5390687f37c1461f54,100,100,0.5,2.51188643150958,0.15848931924611134,True,4,0.9393222332000732
rank-3-24357643971740e9a63c753fd71edad1,100,100,0.25,10.0,10.0,True,0,0.9797978401184082
rank-3-5b252b9d34104e599979da1c3cbc94ab,400,400,0.75,2.51188643150958,0.01,True,0,0.4646142721176148
rank-3-b3628ff6815c46dc9dd9b29f9b3ae2e8,400,400,1.0,0.01,0.03981071705534973,False,1,1.1997504234313965
rank-3-d84219aca4a542d98b1ce476768ee1e0,100,100,0.75,10.0,0.01,False,4,0.9259556531906128
rank-3-1979b9cb585548719187c20f1f07a1a5,400,400,0.75,0.6309573444801929,2.51188643150958,True,0,0.5490111112594604
rank-3-630ce08aa81b4b5f99155271c34e4363,100,100,0.75,0.01,0.15848931924611134,False,4,1.3313605785369873
rank-3-64679af3dd184f13853fcf1cf9873a30,400,400,1.0,0.01,2.51188643150958,True,4,1.1720339059829712
rank-3-44a74d6828fe4b7c8aa7842e35677325,100,100,0.5,0.6309573444801929,0.01,True,4,0.9492802619934082
rank-3-f672f443f5b14ea9b50bb43e28b1cd6f,100,100,0.5,10.0,2.51188643150958,True,0,0.979797899723053
rank-3-47f4bfbf98164eb7ba881c172104b745,400,400,0.75,10.0,0.15848931924611134,True,4,0.41514140367507935
rank-3-0ac4a6391fab4938b596607798057bc1,100,100,0.0,10.0,0.6309573444801929,True,2,0.8576180338859558
rank-3-73634d7224a04c258fa48749fcc2d8c9,400,400,0.0,0.01,0.15848931924611134,False,4,1.1654298305511477
rank-3-eac8e8770ef14b49bbbeefbc03666790,400,400,0.5,0.03981071705534973,0.15848931924611134,False,0,1.104285717010498
rank-3-def32c66535a4f9a89755c77dd11f664,100,100,0.25,0.01,0.15848931924611134,False,1,1.2860326766967771
rank-3-69a9b5b5cc2a444f85fe69cbd208b982,100,100,0.75,0.15848931924611134,0.15848931924611134,False,0,1.031691312789917
rank-3-f146c3b4cf0c49a6b8dbadb4a35ad09d,400,400,0.0,10.0,0.03981071705534973,True,4,0.4151414334774017
rank-3-0eb85dbe502f44d68caa59734733d2bf,100,100,1.0,0.01,0.03981071705534973,False,2,1.3215465545654297
rank-3-9c065ee5766b401e8830710a8fcd1586,400,400,0.75,0.15848931924611134,0.03981071705534973,True,4,0.6927090883255005
rank-3-d70dd7f76ded494a8355f708a64ffb41,400,400,1.0,10.0,2.51188643150958,True,4,0.41514140367507935
rank-3-d0594a9338d64493bded44216aebcd60,100,100,0.75,0.03981071705534973,2.51188643150958,False,1,1.1742514371871948
rank-3-06f71436249b48a492cb7359ac411519,400,400,1.0,0.6309573444801929,0.6309573444801929,True,2,0.5769748687744141
rank-3-b26e1506efa049ef8c88a5f82ce43dcf,100,100,0.75,0.01,0.15848931924611134,False,1,1.2879059314727783
rank-3-2bf2646dcd524f25afa4a19bce385bca,100,100,0.5,2.51188643150958,2.51188643150958,False,2,0.8661071062088013
rank-3-e021b0062ef9450595a62112f3c00a88,100,100,0.75,0.15848931924611134,0.01,True,3,1.0583425760269165
rank-3-f2efc1facea14d3c8b5d695af9e0d6d2,400,400,0.5,10.0,0.03981071705534973,False,3,0.4390018582344055
rank-3-ba1c55c174d245ab960a4117a501f609,100,100,1.0,0.01,2.51188643150958,True,1,1.2910972833633425
rank-3-015bdfb5c40b40e18e826bbc07098c3a,400,400,0.0,10.0,0.6309573444801929,False,2,0.5009876489639282
rank-3-9630fc45b0a642e8bbb9c8374a52dd72,400,400,0.5,0.01,2.51188643150958,False,1,1.1918106079101562
rank-3-f73cbf2f88f843aa840b6b7ab5411f2f,400,400,1.0,0.15848931924611134,0.03981071705534973,True,3,0.648321270942688
rank-3-1022022e787349d5907418e73e3c1b18,400,400,0.5,0.03981071705534973,0.6309573444801929,False,4,1.0479295253753662
rank-3-6ccfc1f3542749a2a8f00566bbf9a6c7,100,100,0.0,10.0,0.15848931924611134,True,4,0.9415085315704346
rank-3-c15663f2afec41b481f3768e5873c64b,100,100,0.25,10.0,0.15848931924611134,True,2,0.8576179742813109
rank-3-57a6e7193d3b4c2bad6a050c97533f62,400,400,0.25,0.6309573444801929,0.15848931924611134,False,3,0.4098938703536987
rank-3-1ca3342347b44b1c8052bc23825e9f31,100,100,0.5,0.03981071705534973,0.15848931924611134,True,3,1.2218843698501587
rank-3-833ae68c927e481ca584cb204058d8bf,100,100,0.5,0.01,0.15848931924611134,False,2,1.3225016593933103
rank-3-b11752bfcb8c4a5d92807c144d30cc37,100,100,0.25,0.6309573444801929,0.03981071705534973,False,3,1.0058659315109253
rank-3-c058d6ee89f944bbbd8c03ff85cd06cd,100,100,0.0,10.0,0.03981071705534973,False,3,0.9632949829101562
rank-3-f3dc71c87f744981894a6bdb7729fa3c,100,100,0.0,0.15848931924611134,0.01,True,1,1.0259314775466921
rank-3-a1824639cdab4cebb111ee9dfecc0546,100,100,0.0,0.15848931924611134,0.01,True,2,0.965479612350464
rank-3-9a2ac6d101af49d8949c65f8b6b0df4d,100,100,0.25,0.03981071705534973,0.6309573444801929,False,2,1.2088911533355713
rank-3-e2752355e72345d8994883d1fb69c0f5,400,400,0.0,10.0,0.6309573444801929,True,2,0.4968391060829162
rank-3-c1ccbb73a9df46bcbd28f466e69af962,400,400,0.5,0.01,0.01,True,3,1.1952112913131714
rank-3-4ff792885cd643cfbfa54d425e092e31,400,400,1.0,0.01,0.01,True,1,1.208496332168579
rank-3-cbf716673018424fb002f1cbdbf91b4c,100,100,0.25,0.15848931924611134,2.51188643150958,True,0,1.050617218017578
rank-3-4424f70c45454fa6a99cfb926f514d55,400,400,0.75,0.15848931924611134,0.03981071705534973,True,0,0.7327232360839844
